,REGIONID,PRODUCT,YEARWEEK,QTY,REGIONID,PRODUCT,YEARWEEK,QTY
34784,A01,PRODUCT8,201510,122,,,,
34785,A01,PRODUCT19,201510,2802,,,,
34786,A01,PRODUCT20,201510,65,,,,
34787,A01,PRODUCT47,201510,4624,,,,
34788,A01,PRODUCT60,201510,1,,,,
34789,A01,PRODUCT56,201510,4236,,,,
34790,A01,PRODUCT57,201510,6835,,,,
34791,A01,PRODUCT12,201510,153152,,,,
34792,A01,PRODUCT1,201510,5948,,,,
34793,A01,PRODUCT33,201510,8233,,,,
34794,A01,PRODUCT14,201510,10142,,,,
34795,A01,PRODUCT62,201510,5085,,,,
34893,A01,PRODUCT2,201518,14667,,,,
34894,A01,PRODUCT6,201518,7,,,,
34895,A01,PRODUCT58,201518,13120,,,,
34896,A01,PRODUCT63,201518,27988,,,,
34897,A01,PRODUCT15,201518,4637,,,,
34898,A01,PRODUCT4,201518,14051,,,,
34899,A01,PRODUCT16,201518,1353,,,,
34900,A01,PRODUCT59,201518,671464,,,,
34901,A01,PRODUCT34,201518,70401,,,,
34902,A01,PRODUCT7,201518,2107,,,,
34903,A01,PRODUCT75,201518,30081,,,,
34904,A01,PRODUCT8,201518,165,,,,
34905,A01,PRODUCT19,201518,4194,,,,
34906,A01,PRODUCT20,201518,545,,,,
34907,A01,PRODUCT47,201518,6048,,,,
34908,A01,PRODUCT60,201518,-1,,,,
34909,A01,PRODUCT56,201518,5339,,,,
34910,A01,PRODUCT57,201518,6910,,,,
34911,A01,PRODUCT12,201518,134467,,,,
34912,A01,PRODUCT1,201518,4451,,,,
34913,A01,PRODUCT33,201518,10460,,,,
34914,A01,PRODUCT14,201518,13348,,,,
34915,A01,PRODUCT62,201518,7072,,,,
35816,,,,,A20,PRODUCT58,201513,96
35817,,,,,A20,PRODUCT59,201513,70250
35818,,,,,A20,PRODUCT34,201513,3577
36044,,,,,A20,PRODUCT58,201501,174
36045,,,,,A20,PRODUCT59,201501,62018
36046,,,,,A20,PRODUCT34,201501,4339
36463,A01,PRODUCT2,201538,17720,,,,
36464,A01,PRODUCT6,201538,189,,,,
36465,A01,PRODUCT58,201538,9499,,,,
36466,A01,PRODUCT63,201538,33387,,,,
36467,A01,PRODUCT15,201538,3258,,,,
36468,A01,PRODUCT4,201538,15204,,,,
36469,A01,PRODUCT16,201538,1260,,,,
36470,A01,PRODUCT59,201538,693449,,,,
36471,A01,PRODUCT34,201538,71029,,,,
36472,A01,PRODUCT7,201538,1112,,,,
36473,A01,PRODUCT75,201538,36965,,,,
36474,A01,PRODUCT8,201538,257,,,,
36475,A01,PRODUCT19,201538,3679,,,,
36476,A01,PRODUCT20,201538,24,,,,
36477,A01,PRODUCT47,201538,9243,,,,
36478,A01,PRODUCT60,201538,0,,,,
36479,A01,PRODUCT56,201538,6796,,,,
36480,A01,PRODUCT57,201538,5636,,,,
36481,A01,PRODUCT12,201538,132870,,,,
36482,A01,PRODUCT1,201538,4115,,,,
36483,A01,PRODUCT33,201538,12720,,,,
36484,A01,PRODUCT14,201538,22254,,,,
36485,A01,PRODUCT62,201538,15320,,,,
36859,A01,PRODUCT2,201502,523,,,,
36860,A01,PRODUCT6,201502,21,,,,
36861,A01,PRODUCT58,201502,13382,,,,
36862,A01,PRODUCT63,201502,33147,,,,
36863,A01,PRODUCT15,201502,4587,,,,
36864,A01,PRODUCT4,201502,14214,,,,
36865,A01,PRODUCT16,201502,679,,,,
36866,A01,PRODUCT59,201502,438251,,,,
36867,A01,PRODUCT34,201502,110652,,,,
36868,A01,PRODUCT7,201502,810,,,,
36869,A01,PRODUCT75,201502,23425,,,,
36870,A01,PRODUCT8,201502,71,,,,
36871,A01,PRODUCT19,201502,1841,,,,
36872,A01,PRODUCT20,201502,16,,,,
36873,A01,PRODUCT47,201502,6016,,,,
36874,A01,PRODUCT60,201502,0,,,,
36875,A01,PRODUCT56,201502,3866,,,,
36876,A01,PRODUCT57,201502,7397,,,,
36877,A01,PRODUCT12,201502,123875,,,,
36878,A01,PRODUCT1,201502,7214,,,,
36879,A01,PRODUCT33,201502,8946,,,,
37021,A01,PRODUCT2,201519,14219,,,,
37022,A01,PRODUCT6,201519,46,,,,
37023,A01,PRODUCT58,201519,15314,,,,
37024,A01,PRODUCT63,201519,32784,,,,
37025,A01,PRODUCT15,201519,4225,,,,
37026,A01,PRODUCT4,201519,13164,,,,
37027,A01,PRODUCT16,201519,1236,,,,
37028,A01,PRODUCT59,201519,682757,,,,
37029,A01,PRODUCT34,201519,84889,,,,
37030,A01,PRODUCT7,201519,1860,,,,
37031,A01,PRODUCT75,201519,28271,,,,
37032,A01,PRODUCT8,201519,126,,,,
37033,A01,PRODUCT19,201519,5317,,,,
37034,A01,PRODUCT20,201519,4,,,,
37035,A01,PRODUCT47,201519,5458,,,,
37036,A01,PRODUCT60,201519,-1,,,,
37037,A01,PRODUCT56,201519,5331,,,,
37038,A01,PRODUCT57,201519,7108,,,,
37039,A01,PRODUCT12,201519,128668,,,,
37040,A01,PRODUCT1,201519,3768,,,,
37041,A01,PRODUCT33,201519,11924,,,,
37042,A01,PRODUCT14,201519,14329,,,,
37043,A01,PRODUCT62,201519,8011,,,,
37159,A01,PRODUCT2,201509,403,,,,
37160,A01,PRODUCT6,201509,24,,,,
37161,A01,PRODUCT58,201509,11653,,,,
37162,A01,PRODUCT63,201509,44488,,,,
37163,A01,PRODUCT15,201509,5745,,,,
37164,A01,PRODUCT4,201509,17048,,,,
37165,A01,PRODUCT16,201509,1046,,,,
37166,A01,PRODUCT59,201509,569545,,,,
37167,A01,PRODUCT34,201509,108638,,,,
37168,A01,PRODUCT7,201509,1131,,,,
37169,A01,PRODUCT75,201509,25281,,,,
37170,A01,PRODUCT8,201509,302,,,,
37171,A01,PRODUCT19,201509,3143,,,,
37172,A01,PRODUCT20,201509,51,,,,
37173,A01,PRODUCT47,201509,6166,,,,
37174,A01,PRODUCT60,201509,0,,,,
37175,A01,PRODUCT56,201509,4287,,,,
37176,A01,PRODUCT57,201509,6482,,,,
37177,A01,PRODUCT12,201509,141823,,,,
37178,A01,PRODUCT1,201509,7799,,,,
37179,A01,PRODUCT33,201509,9456,,,,
37180,A01,PRODUCT14,201509,12654,,,,
37181,A01,PRODUCT62,201509,7114,,,,
37921,A01,PRODUCT16,201507,848,,,,
37922,A01,PRODUCT59,201507,620392,,,,
37923,A01,PRODUCT34,201507,119328,,,,
37924,A01,PRODUCT7,201507,2406,,,,
37925,A01,PRODUCT75,201507,30779,,,,
37926,A01,PRODUCT8,201507,187,,,,
37927,A01,PRODUCT19,201507,3001,,,,
37928,A01,PRODUCT20,201507,73,,,,
37929,A01,PRODUCT47,201507,7518,,,,
37930,A01,PRODUCT60,201507,0,,,,
37931,A01,PRODUCT56,201507,4848,,,,
37932,A01,PRODUCT57,201507,7058,,,,
37933,A01,PRODUCT12,201507,146476,,,,
37934,A01,PRODUCT1,201507,6153,,,,
37935,A01,PRODUCT33,201507,10598,,,,
37936,A01,PRODUCT14,201507,17481,,,,
37937,A01,PRODUCT62,201507,13147,,,,
39169,A01,PRODUCT2,201452,1023,,,,
39170,A01,PRODUCT6,201452,39,,,,
39171,A01,PRODUCT58,201452,60497,,,,
39172,A01,PRODUCT63,201452,126804,,,,
39173,A01,PRODUCT15,201452,11225,,,,
39174,A01,PRODUCT4,201452,55201,,,,
39175,A01,PRODUCT16,201452,2167,,,,
39176,A01,PRODUCT59,201452,817160,,,,
39261,A01,PRODUCT2,201501,714,,,,
39262,A01,PRODUCT6,201501,17,,,,
39263,A01,PRODUCT58,201501,17523,,,,
39264,A01,PRODUCT63,201501,49941,,,,
39265,A01,PRODUCT15,201501,7420,,,,
39266,A01,PRODUCT4,201501,23645,,,,
39267,A01,PRODUCT16,201501,1328,,,,
39268,A01,PRODUCT59,201501,513598,,,,
39269,A01,PRODUCT34,201501,187616,,,,
39270,A01,PRODUCT7,201501,1839,,,,
39271,A01,PRODUCT75,201501,22743,,,,
39272,A01,PRODUCT8,201501,168,,,,
39273,A01,PRODUCT19,201501,2144,,,,
39274,A01,PRODUCT20,201501,32,,,,
39275,A01,PRODUCT47,201501,6991,,,,
39365,,,,,A20,PRODUCT58,201533,46
39366,,,,,A20,PRODUCT59,201533,115340
39367,,,,,A20,PRODUCT34,201533,4447
39429,A01,PRODUCT2,201506,405,,,,
39430,A01,PRODUCT6,201506,18,,,,
39431,A01,PRODUCT58,201506,14561,,,,
39432,A01,PRODUCT63,201506,41742,,,,
39433,A01,PRODUCT15,201506,5440,,,,
39434,A01,PRODUCT4,201506,17085,,,,
39435,A01,PRODUCT16,201506,1064,,,,
39436,A01,PRODUCT59,201506,570412,,,,
39437,A01,PRODUCT34,201506,85548,,,,
39438,A01,PRODUCT7,201506,1192,,,,
39439,A01,PRODUCT75,201506,22967,,,,
39440,A01,PRODUCT8,201506,112,,,,
39441,A01,PRODUCT19,201506,1993,,,,
39442,A01,PRODUCT20,201506,53,,,,
39443,A01,PRODUCT47,201506,4650,,,,
39444,A01,PRODUCT60,201506,0,,,,
39445,A01,PRODUCT56,201506,3995,,,,
39446,A01,PRODUCT57,201506,7127,,,,
39447,A01,PRODUCT12,201506,139277,,,,
39448,A01,PRODUCT1,201506,6609,,,,
39449,A01,PRODUCT33,201506,7086,,,,
39450,A01,PRODUCT14,201506,11788,,,,
39451,A01,PRODUCT62,201506,8694,,,,
39962,A01,PRODUCT2,201507,426,,,,
39963,A01,PRODUCT6,201507,0,,,,
39964,A01,PRODUCT58,201507,18955,,,,
39965,A01,PRODUCT63,201507,46819,,,,
39966,A01,PRODUCT15,201507,6147,,,,
39967,A01,PRODUCT4,201507,18554,,,,
40307,A01,PRODUCT34,201452,961536,,,,
40308,A01,PRODUCT7,201452,450,,,,
40309,A01,PRODUCT75,201452,28435,,,,
40310,A01,PRODUCT8,201452,38,,,,
40311,A01,PRODUCT19,201452,1195,,,,
40312,A01,PRODUCT20,201452,19,,,,
40313,A01,PRODUCT47,201452,5398,,,,
40314,A01,PRODUCT60,201452,0,,,,
40315,A01,PRODUCT56,201452,3841,,,,
40316,A01,PRODUCT57,201452,6704,,,,
40317,A01,PRODUCT12,201452,308516,,,,
40318,A01,PRODUCT1,201452,14239,,,,
40319,A01,PRODUCT33,201452,9441,,,,
40320,A01,PRODUCT14,201452,12375,,,,
40321,A01,PRODUCT62,201452,8727,,,,
40607,,,,,A20,PRODUCT58,201515,89
40608,,,,,A20,PRODUCT59,201515,77169
40609,,,,,A20,PRODUCT34,201515,3520
41355,A01,PRODUCT2,201511,392,,,,
41356,A01,PRODUCT6,201511,0,,,,
41357,A01,PRODUCT58,201511,11328,,,,
41358,A01,PRODUCT63,201511,39778,,,,
41359,A01,PRODUCT15,201511,3591,,,,
41360,A01,PRODUCT4,201511,13731,,,,
41361,A01,PRODUCT16,201511,886,,,,
41362,A01,PRODUCT59,201511,524787,,,,
41363,A01,PRODUCT34,201511,98883,,,,
41364,A01,PRODUCT7,201511,1890,,,,
41365,A01,PRODUCT75,201511,21863,,,,
41366,A01,PRODUCT8,201511,72,,,,
41367,A01,PRODUCT19,201511,2645,,,,
41368,A01,PRODUCT20,201511,322,,,,
41369,A01,PRODUCT47,201511,5028,,,,
41370,A01,PRODUCT60,201511,0,,,,
41371,A01,PRODUCT56,201511,4761,,,,
41372,A01,PRODUCT57,201511,7532,,,,
41373,A01,PRODUCT12,201511,145509,,,,
41374,A01,PRODUCT1,201511,5421,,,,
41375,A01,PRODUCT33,201511,7433,,,,
41376,A01,PRODUCT14,201511,10376,,,,
41377,A01,PRODUCT62,201511,6318,,,,
41606,A01,PRODUCT2,201512,447,,,,
41607,A01,PRODUCT6,201512,0,,,,
41608,A01,PRODUCT58,201512,10371,,,,
41609,A01,PRODUCT63,201512,32772,,,,
41610,A01,PRODUCT15,201512,3869,,,,
41611,A01,PRODUCT4,201512,12116,,,,
41612,A01,PRODUCT16,201512,629,,,,
41613,A01,PRODUCT59,201512,486509,,,,
41614,A01,PRODUCT34,201512,86119,,,,
41615,A01,PRODUCT7,201512,1808,,,,
41616,A01,PRODUCT75,201512,29367,,,,
41617,A01,PRODUCT8,201512,98,,,,
41618,A01,PRODUCT19,201512,3078,,,,
41619,A01,PRODUCT20,201512,59,,,,
41708,,,,,A20,PRODUCT58,201507,110
41709,,,,,A20,PRODUCT59,201507,62122
41710,,,,,A20,PRODUCT34,201507,3597
41845,,,,,A20,PRODUCT58,201516,88
41846,,,,,A20,PRODUCT59,201516,89554
41847,,,,,A20,PRODUCT34,201516,3735
42522,A01,PRODUCT2,201508,643,,,,
42523,A01,PRODUCT6,201508,33,,,,
42524,A01,PRODUCT58,201508,13321,,,,
42525,A01,PRODUCT63,201508,44591,,,,
42526,A01,PRODUCT15,201508,4903,,,,
42527,A01,PRODUCT4,201508,17793,,,,
42528,A01,PRODUCT16,201508,904,,,,
42529,A01,PRODUCT59,201508,571781,,,,
42530,A01,PRODUCT34,201508,114466,,,,
42531,A01,PRODUCT7,201508,1148,,,,
42532,A01,PRODUCT75,201508,34188,,,,
42533,A01,PRODUCT8,201508,109,,,,
42534,A01,PRODUCT19,201508,1899,,,,
43066,,,,,A20,PRODUCT58,201538,29
43067,,,,,A20,PRODUCT59,201538,106636
43068,,,,,A20,PRODUCT34,201538,3458
43195,A01,PRODUCT2,201503,461,,,,
43196,A01,PRODUCT6,201503,10,,,,
43197,A01,PRODUCT58,201503,13367,,,,
43198,A01,PRODUCT63,201503,31641,,,,
43199,A01,PRODUCT15,201503,5314,,,,
43200,A01,PRODUCT4,201503,13423,,,,
43201,A01,PRODUCT16,201503,783,,,,
43202,A01,PRODUCT59,201503,420290,,,,
43203,A01,PRODUCT34,201503,93402,,,,
43204,A01,PRODUCT7,201503,2082,,,,
43205,A01,PRODUCT75,201503,24912,,,,
43206,A01,PRODUCT8,201503,140,,,,
43207,A01,PRODUCT19,201503,2035,,,,
43208,A01,PRODUCT20,201503,13,,,,
43209,A01,PRODUCT47,201503,5111,,,,
43210,A01,PRODUCT60,201503,2,,,,
43211,A01,PRODUCT56,201503,4305,,,,
43212,A01,PRODUCT57,201503,7177,,,,
43213,A01,PRODUCT12,201503,114744,,,,
43214,A01,PRODUCT1,201503,6246,,,,
43215,A01,PRODUCT33,201503,6685,,,,
43216,A01,PRODUCT14,201503,10392,,,,
43217,A01,PRODUCT62,201503,8292,,,,
43269,A01,PRODUCT20,201508,10,,,,
43270,A01,PRODUCT47,201508,9375,,,,
43271,A01,PRODUCT60,201508,0,,,,
43272,A01,PRODUCT56,201508,5990,,,,
43273,A01,PRODUCT57,201508,6882,,,,
43274,A01,PRODUCT12,201508,156772,,,,
43275,A01,PRODUCT1,201508,6807,,,,
43276,A01,PRODUCT33,201508,12102,,,,
43277,A01,PRODUCT14,201508,18024,,,,
43278,A01,PRODUCT62,201508,11952,,,,
43496,A01,PRODUCT2,201516,17733,,,,
43497,A01,PRODUCT6,201516,0,,,,
43498,A01,PRODUCT58,201516,12728,,,,
43499,A01,PRODUCT63,201516,36420,,,,
43500,A01,PRODUCT15,201516,4583,,,,
43501,A01,PRODUCT4,201516,12416,,,,
43502,A01,PRODUCT16,201516,861,,,,
43503,A01,PRODUCT59,201516,764927,,,,
43504,A01,PRODUCT34,201516,73912,,,,
43505,A01,PRODUCT7,201516,1060,,,,
43506,A01,PRODUCT75,201516,23951,,,,
43507,A01,PRODUCT8,201516,246,,,,
43508,A01,PRODUCT19,201516,3509,,,,
43509,A01,PRODUCT20,201516,35,,,,
43510,A01,PRODUCT47,201516,6676,,,,
43511,A01,PRODUCT60,201516,1,,,,
43512,A01,PRODUCT56,201516,4712,,,,
43513,A01,PRODUCT57,201516,6983,,,,
43748,A01,PRODUCT14,201502,12456,,,,
43749,A01,PRODUCT62,201502,8289,,,,
44046,,,,,A20,PRODUCT58,201506,102
44047,,,,,A20,PRODUCT59,201506,56433
44048,,,,,A20,PRODUCT34,201506,3516
44520,,,,,A20,PRODUCT58,201436,226
44521,,,,,A20,PRODUCT59,201436,37096
44522,,,,,A20,PRODUCT34,201436,2038
45233,A01,PRODUCT2,201428,360,,,,
45234,A01,PRODUCT6,201428,1,,,,
45235,A01,PRODUCT58,201428,12060,,,,
45236,A01,PRODUCT63,201428,39330,,,,
45237,A01,PRODUCT15,201428,4432,,,,
45238,A01,PRODUCT4,201428,13874,,,,
45239,A01,PRODUCT16,201428,1048,,,,
45240,A01,PRODUCT59,201428,490590,,,,
45241,A01,PRODUCT34,201428,68094,,,,
45242,A01,PRODUCT7,201428,1440,,,,
45243,A01,PRODUCT75,201428,26088,,,,
45244,A01,PRODUCT8,201428,127,,,,
45245,A01,PRODUCT19,201428,2602,,,,
45246,A01,PRODUCT20,201428,43,,,,
45247,A01,PRODUCT47,201428,19024,,,,
45248,A01,PRODUCT60,201428,0,,,,
45249,A01,PRODUCT56,201428,6404,,,,
45250,A01,PRODUCT57,201428,8476,,,,
45251,A01,PRODUCT12,201428,120184,,,,
45252,A01,PRODUCT1,201428,6685,,,,
45253,A01,PRODUCT33,201428,16309,,,,
45254,A01,PRODUCT14,201428,22121,,,,
45255,A01,PRODUCT62,201428,12019,,,,
45538,,,,,A20,PRODUCT58,201520,81
45539,,,,,A20,PRODUCT59,201520,93615
45540,,,,,A20,PRODUCT34,201520,4461
45863,A01,PRODUCT2,201441,333,,,,
45864,A01,PRODUCT6,201441,2,,,,
45865,A01,PRODUCT58,201441,8081,,,,
45866,A01,PRODUCT63,201441,32985,,,,
45867,A01,PRODUCT15,201441,3674,,,,
45868,A01,PRODUCT4,201441,13300,,,,
45869,A01,PRODUCT16,201441,975,,,,
45870,A01,PRODUCT59,201441,449006,,,,
45871,A01,PRODUCT34,201441,78800,,,,
45872,A01,PRODUCT7,201441,1379,,,,
45873,A01,PRODUCT75,201441,31210,,,,
45874,A01,PRODUCT8,201441,1761,,,,
45875,A01,PRODUCT19,201441,3243,,,,
45876,A01,PRODUCT20,201441,50,,,,
45877,A01,PRODUCT47,201441,5876,,,,
45878,A01,PRODUCT60,201441,-1,,,,
45879,A01,PRODUCT56,201441,4893,,,,
45880,A01,PRODUCT57,201441,7556,,,,
45881,A01,PRODUCT12,201441,122723,,,,
45882,A01,PRODUCT1,201441,6602,,,,
45883,A01,PRODUCT33,201441,7479,,,,
45884,A01,PRODUCT14,201441,9192,,,,
45885,A01,PRODUCT62,201441,6063,,,,
46006,A01,PRODUCT7,201440,804,,,,
46007,A01,PRODUCT75,201440,32897,,,,
46008,A01,PRODUCT8,201440,140,,,,
46009,A01,PRODUCT19,201440,3197,,,,
46010,A01,PRODUCT20,201440,68,,,,
46011,A01,PRODUCT47,201440,6334,,,,
46012,A01,PRODUCT60,201440,0,,,,
46013,A01,PRODUCT56,201440,4930,,,,
46014,A01,PRODUCT57,201440,7397,,,,
46015,A01,PRODUCT12,201440,119671,,,,
46016,A01,PRODUCT1,201440,7269,,,,
46017,A01,PRODUCT33,201440,8282,,,,
46018,A01,PRODUCT14,201440,10496,,,,
46019,A01,PRODUCT62,201440,7487,,,,
46663,,,,,A20,PRODUCT58,201426,242
46664,,,,,A20,PRODUCT59,201426,27907
46665,,,,,A20,PRODUCT34,201426,1176
47193,A01,PRODUCT2,201450,570,,,,
47194,A01,PRODUCT6,201450,0,,,,
47195,A01,PRODUCT58,201450,18377,,,,
47196,A01,PRODUCT63,201450,77314,,,,
47197,A01,PRODUCT15,201450,6854,,,,
47198,A01,PRODUCT4,201450,25555,,,,
47199,A01,PRODUCT16,201450,1726,,,,
47200,A01,PRODUCT59,201450,593002,,,,
47201,A01,PRODUCT34,201450,139342,,,,
47202,A01,PRODUCT7,201450,1138,,,,
47203,A01,PRODUCT75,201450,44721,,,,
47204,A01,PRODUCT8,201450,120,,,,
47205,A01,PRODUCT19,201450,2791,,,,
47206,A01,PRODUCT20,201450,-26,,,,
47207,A01,PRODUCT47,201450,9241,,,,
47208,A01,PRODUCT60,201450,0,,,,
47209,A01,PRODUCT56,201450,3632,,,,
47210,A01,PRODUCT57,201450,7122,,,,
47211,A01,PRODUCT12,201450,218449,,,,
47212,A01,PRODUCT1,201450,11745,,,,
47213,A01,PRODUCT33,201450,8430,,,,
47214,A01,PRODUCT14,201450,10559,,,,
47215,A01,PRODUCT62,201450,5713,,,,
47294,,,,,A20,PRODUCT58,201431,236
47295,,,,,A20,PRODUCT59,201431,34180
47296,,,,,A20,PRODUCT34,201431,1272
47666,,,,,A20,PRODUCT58,201512,166
47667,,,,,A20,PRODUCT59,201512,69135
47668,,,,,A20,PRODUCT34,201512,3834
47694,,,,,A20,PRODUCT58,201449,213
47695,,,,,A20,PRODUCT59,201449,76079
47696,,,,,A20,PRODUCT34,201449,5776
47962,A01,PRODUCT2,201448,1218,,,,
47963,A01,PRODUCT6,201448,1,,,,
47964,A01,PRODUCT58,201448,19816,,,,
47965,A01,PRODUCT63,201448,278870,,,,
47966,A01,PRODUCT15,201448,8662,,,,
47967,A01,PRODUCT4,201448,196162,,,,
47968,A01,PRODUCT16,201448,3849,,,,
47969,A01,PRODUCT59,201448,1153657,,,,
47970,A01,PRODUCT34,201448,249182,,,,
47971,A01,PRODUCT7,201448,853,,,,
47972,A01,PRODUCT75,201448,64477,,,,
47973,A01,PRODUCT8,201448,145,,,,
47974,A01,PRODUCT19,201448,1936,,,,
47975,A01,PRODUCT20,201448,7,,,,
47976,A01,PRODUCT47,201448,39955,,,,
47977,A01,PRODUCT60,201448,0,,,,
47978,A01,PRODUCT56,201448,6208,,,,
47979,A01,PRODUCT57,201448,7914,,,,
47980,A01,PRODUCT12,201448,1331075,,,,
47981,A01,PRODUCT1,201448,17837,,,,
47982,A01,PRODUCT33,201448,31998,,,,
47983,A01,PRODUCT14,201448,40851,,,,
47984,A01,PRODUCT62,201448,18994,,,,
48354,A01,PRODUCT2,201445,365,,,,
48355,A01,PRODUCT6,201445,701,,,,
48356,A01,PRODUCT58,201445,14252,,,,
48357,A01,PRODUCT63,201445,37875,,,,
48358,A01,PRODUCT15,201445,5548,,,,
48359,A01,PRODUCT4,201445,15394,,,,
48360,A01,PRODUCT16,201445,1062,,,,
48361,A01,PRODUCT59,201445,587492,,,,
48362,A01,PRODUCT34,201445,72765,,,,
48363,A01,PRODUCT7,201445,1358,,,,
48364,A01,PRODUCT75,201445,26433,,,,
48365,A01,PRODUCT8,201445,133,,,,
48366,A01,PRODUCT19,201445,2425,,,,
48367,A01,PRODUCT20,201445,44,,,,
48368,A01,PRODUCT47,201445,13894,,,,
48369,A01,PRODUCT60,201445,0,,,,
48370,A01,PRODUCT56,201445,4341,,,,
48371,A01,PRODUCT57,201445,7675,,,,
48372,A01,PRODUCT12,201445,137746,,,,
48373,A01,PRODUCT1,201445,8443,,,,
48374,A01,PRODUCT33,201445,14563,,,,
48375,A01,PRODUCT14,201445,18460,,,,
48376,A01,PRODUCT62,201445,9920,,,,
48855,,,,,A20,PRODUCT58,201444,193
48856,,,,,A20,PRODUCT59,201444,49758
48857,,,,,A20,PRODUCT34,201444,3699
49056,,,,,A20,PRODUCT58,201446,197
49057,,,,,A20,PRODUCT59,201446,52696
49058,,,,,A20,PRODUCT34,201446,4262
49376,,,,,A20,PRODUCT58,201440,187
49377,,,,,A20,PRODUCT59,201440,42544
49378,,,,,A20,PRODUCT34,201440,3137
50053,A01,PRODUCT2,201451,880,,,,
50054,A01,PRODUCT6,201451,2,,,,
50055,A01,PRODUCT58,201451,19915,,,,
50056,A01,PRODUCT63,201451,123179,,,,
50057,A01,PRODUCT15,201451,11435,,,,
50058,A01,PRODUCT4,201451,44725,,,,
50059,A01,PRODUCT16,201451,2246,,,,
50060,A01,PRODUCT59,201451,645423,,,,
50061,A01,PRODUCT34,201451,178808,,,,
50062,A01,PRODUCT7,201451,1187,,,,
50063,A01,PRODUCT75,201451,42350,,,,
50064,A01,PRODUCT8,201451,180,,,,
50065,A01,PRODUCT19,201451,3251,,,,
50066,A01,PRODUCT20,201451,72,,,,
50067,A01,PRODUCT47,201451,7971,,,,
50068,A01,PRODUCT60,201451,0,,,,
50069,A01,PRODUCT56,201451,3994,,,,
50070,A01,PRODUCT57,201451,7203,,,,
50071,A01,PRODUCT12,201451,336189,,,,
50072,A01,PRODUCT1,201451,13365,,,,
50073,A01,PRODUCT33,201451,8683,,,,
50074,A01,PRODUCT14,201451,10533,,,,
50075,A01,PRODUCT62,201451,6174,,,,
50419,,,,,A20,PRODUCT58,201514,100
50420,,,,,A20,PRODUCT59,201514,64589
50421,,,,,A20,PRODUCT34,201514,3110
50790,,,,,A20,PRODUCT58,201437,214
50791,,,,,A20,PRODUCT59,201437,37589
50792,,,,,A20,PRODUCT34,201437,2006
51269,,,,,A20,PRODUCT58,201452,475
51270,,,,,A20,PRODUCT59,201452,120048
51271,,,,,A20,PRODUCT34,201452,13426
51535,A01,PRODUCT2,201429,407,,,,
51536,A01,PRODUCT6,201429,0,,,,
51537,A01,PRODUCT58,201429,11825,,,,
51538,A01,PRODUCT63,201429,46488,,,,
51539,A01,PRODUCT15,201429,5735,,,,
51540,A01,PRODUCT4,201429,13530,,,,
51541,A01,PRODUCT16,201429,988,,,,
52234,A01,PRODUCT2,201504,504,,,,
52235,A01,PRODUCT6,201504,660,,,,
52236,A01,PRODUCT58,201504,13251,,,,
52237,A01,PRODUCT63,201504,36028,,,,
52238,A01,PRODUCT15,201504,4221,,,,
52239,A01,PRODUCT4,201504,15861,,,,
52240,A01,PRODUCT16,201504,822,,,,
52241,A01,PRODUCT59,201504,458431,,,,
52242,A01,PRODUCT34,201504,85253,,,,
52243,A01,PRODUCT7,201504,1532,,,,
52244,A01,PRODUCT75,201504,28753,,,,
52245,A01,PRODUCT8,201504,197,,,,
52246,A01,PRODUCT19,201504,3123,,,,
52247,A01,PRODUCT20,201504,20,,,,
52248,A01,PRODUCT47,201504,4799,,,,
52249,A01,PRODUCT60,201504,-1,,,,
52250,A01,PRODUCT56,201504,4249,,,,
52251,A01,PRODUCT57,201504,7423,,,,
52252,A01,PRODUCT12,201504,137162,,,,
52253,A01,PRODUCT1,201504,8347,,,,
52254,A01,PRODUCT33,201504,7695,,,,
52255,A01,PRODUCT14,201504,13345,,,,
52256,A01,PRODUCT62,201504,11259,,,,
52459,,,,,A20,PRODUCT58,201433,264
52460,,,,,A20,PRODUCT59,201433,36236
52461,,,,,A20,PRODUCT34,201433,2006
52624,A01,PRODUCT2,201439,304,,,,
52625,A01,PRODUCT6,201439,9,,,,
52626,A01,PRODUCT58,201439,9565,,,,
52627,A01,PRODUCT63,201439,32854,,,,
52628,A01,PRODUCT15,201439,3679,,,,
52629,A01,PRODUCT4,201439,13437,,,,
52630,A01,PRODUCT16,201439,934,,,,
52631,A01,PRODUCT59,201439,472145,,,,
52632,A01,PRODUCT34,201439,94089,,,,
52633,A01,PRODUCT7,201439,971,,,,
52634,A01,PRODUCT75,201439,30425,,,,
52635,A01,PRODUCT8,201439,208,,,,
52636,A01,PRODUCT19,201439,6635,,,,
52637,A01,PRODUCT20,201439,65,,,,
52638,A01,PRODUCT47,201439,5794,,,,
52639,A01,PRODUCT60,201439,-1,,,,
52640,A01,PRODUCT56,201439,4564,,,,
52641,A01,PRODUCT57,201439,7278,,,,
52642,A01,PRODUCT12,201439,112610,,,,
52643,A01,PRODUCT1,201439,7005,,,,
52644,A01,PRODUCT33,201439,7462,,,,
52645,A01,PRODUCT14,201439,9587,,,,
52646,A01,PRODUCT62,201439,6845,,,,
52688,A01,PRODUCT2,201442,228,,,,
52689,A01,PRODUCT6,201442,0,,,,
52690,A01,PRODUCT58,201442,9911,,,,
52691,A01,PRODUCT63,201442,32536,,,,
52692,A01,PRODUCT15,201442,4411,,,,
52693,A01,PRODUCT4,201442,13191,,,,
52694,A01,PRODUCT16,201442,1026,,,,
